video_id,comment,author,language,sport
onCbNKC5jqI,The Gold became bronze 😂,@Sissibella21M,en,
onCbNKC5jqI,"Beautiful smart, educated, strong girls! 
Congrats to all of you! 🏅🇺🇸 💪🏻 🎉!",@silviakhan1073,en,
onCbNKC5jqI,"Yes, but the gold was taken by our Rebecca Andrade  💪🏼😌😌👌🏼👌🏼🎉❤🇧🇷🤌🏼🫰🏼👊🏼🖕🏼",@Javra88,en,
onCbNKC5jqI,"Much love to these gymnist  girls Jordan , Suni do that dance hey 💜🩵💙💛🧡🩷 congrats on winning your medals",@QueenBee-gp8tl,en,
onCbNKC5jqI,I ❤ this but I feel bad for Jordan losing the medal😢,@user-bv9eh8rc8n,en,
onCbNKC5jqI,Damn Jordan is one fine woman 😍🤩,@Highsteppa81,en,
SsB3HzoIsKw,0:39 STONER OF JAMAICA LOL,@zigismundus,de,cycling
SsB3HzoIsKw,"*JESUS ​​was crushed on a cross* so that your sin and your filth could be erased; *to save you from the eternal hell* that awaits you, *if you don’t repent.* Get to know your Savior and let Him cleanse and transform your life before it’s too late. There is nothing He can’t do. The One who rose from the dead is God Almighty. Seek Him! *Read the Bible.* 
God loves you.
*THE END IS NEAR.*",@elsamusoy,en,cycling
SsB3HzoIsKw,Go away Jesus was gay,@kmcd3020,so,cycling
SsB3HzoIsKw,@@kmcd3020 You are much more likely to be the gay one. You can go. I will continue preaching. satan and all his puppets (like you) won't stop me.,@elsamusoy,en,cycling
SsB3HzoIsKw,Most likely you are the gay one. I will continue preaching even if the devil and his puppets don't like it. Go away.,@elsamusoy,en,cycling
SsB3HzoIsKw,@@kmcd3020 You are bitter. You need to repent.,@elsamusoy,en,cycling
SsB3HzoIsKw,"@@elsamusoy I don't need to do anything, maybe you need to stop proselytising and keep your beliefs to yourself",@kmcd3020,en,cycling
SsB3HzoIsKw,Ma cosa ha combinato Quincy Hall?!?!?😍😍,@marcobalducci4143,it,cycling
SsB3HzoIsKw,"Sono costretto a guardare questi Highlights perché se perdi una diretta con la Rai, Rai play ti lascia a piedi. I loro highlights fanno rivedere solo la propaganda italiana fregandosene di tutto il resto.",@giuseppe6595,it,cycling
SsB3HzoIsKw,Jawohl Deutschland im Beachvolleyball 😊👍🇩🇪,@user-sz4th4sm5l,de,cycling
SsB3HzoIsKw,Congrats Australia! ❤🎉,@angelatanurdzic7508,en,cycling
SsB3HzoIsKw,👏🇦🇺🇯🇲🇺🇸🇲🇦,@pezzandre1973,unknown,cycling
SsB3HzoIsKw,NICE PACE FOR MOROCCO!!,@teodorsuditu6800,en,cycling
SsB3HzoIsKw,Yoooo,@szalaydaniel8631,so,cycling
SsB3HzoIsKw,erster,@wollf3879,da,cycling
TLKKRsPR94U,Ils font comme en soirée med 😂,@thesilverwolffr2647,fr,
TLKKRsPR94U,Est-ce que celui de l’Allemagne fait aussi führer ?,@alxthiry,fr,
TLKKRsPR94U,"Les JO de Berlin dans les années 30, les pins ça doit être des dinguerie dessus",@LeCamaradeZexya,fr,
TLKKRsPR94U,J'aimerais bien voir le pin's Palestiniens,@gailloux4390,fr,
TLKKRsPR94U,C'était surtout les spectateurs et les bénévoles qui faisaient ce jeu,@jeanpierre8689,fr,
TLKKRsPR94U,"À ce qui paraît le seul pin's qui a pas tourné c'est celui d'Israël car personne ne le voulait,",@SS-AK-47,fr,
TLKKRsPR94U,Certains en avaient plein moi jen est juste 1,@naekoy5913,fr,
TLKKRsPR94U,Se fait beaucoup dans les parcs Disney aussi,@Fed47,fr,
TLKKRsPR94U,❤❤❤🎉🎉,@user-jn3rl9rd5o,unknown,
TLKKRsPR94U,Y a un épisode des simpsons ou Lisa devient accro a ces pims je l'ai vue 2 jours avant de voir cette video 😂,@gargamel3135,fr,
TLKKRsPR94U,Source ?,@fredericmartin1550,en,
OBt34myQWZE,Should have given qatar.. they would have done better,@shireenkhan6387,en,
OBt34myQWZE,Sara paisa to opening ceremony mei dikhayi gayi bakchodiyo mei lag vaya,@ShubhamKumar-sm8ey,tl,
OBt34myQWZE,Whole Paris olympics from the beginning till the end was a joke,@EnoshJohnathan,en,
OBt34myQWZE,Good support to our athletes modi ji 😂,@gks350,en,
OBt34myQWZE,"If this had happened in India,I don't know what the foreigners would be saying,forget about that,even a lot of Indians also",@APVAPF,en,
OBt34myQWZE,Don't let them cook again,@Gautam_anaadi,en,
OBt34myQWZE,Paris as a city is a joke,@sunny1001,en,
OBt34myQWZE,The wanted cow pee in their food.,@kamrandat1,en,
OBt34myQWZE,And we invited their president,@Mohd.Kamran7,en,
OBt34myQWZE,Prestigious west😂,@QuotesWorld987,en,
AppCB2EFiD0,Olympia is Darling 🫠!!! Joyful🌷,@aliciaarnold1046,en,tennis
AppCB2EFiD0,A real GOAT recognizes another’s greatness. Humility still applies. 🎉❤,@nikniknik_40,en,tennis
AppCB2EFiD0,Serena is a Goddess!,@Youalreadyknowthis,en,tennis
AppCB2EFiD0,"Love her husband.....not feeling threatened by wife's popularity. He will always prosper cause of his selfless love.
The daughter is amazingly disciplined and well spoken, too.🫶🏾",@Adejare,en,tennis
AppCB2EFiD0,The Americans love royalty and especially black princesses it is the antithesis of the house of Windsor,@falafelscobes6122,en,tennis
AppCB2EFiD0,Love ❤️ it,@sharonholmes6257,en,tennis
AppCB2EFiD0,"Glamorous Serena , beautiful family!",@adrianam1009,en,tennis
AppCB2EFiD0,Where is their son?,@kjm485,en,tennis
AppCB2EFiD0,"Who is your favorite track sport... 
Presenter: Say sha'carie",@victorokechukwu1698,en,tennis
AppCB2EFiD0,Look at her husband holding the umbrella,@expertintesticles,en,tennis
B0BX7SOTivY,"Fun fact if you are ahead of an opponent by less than approximately 10 centimeters at the finish line, let’s say 5 centimeters, you will clock the exact same time with him in two decimal places. That is why Lyles and Thompson clocked the same time.",@paultvshow,en,
B0BX7SOTivY,It's never over until its over 😂...,@HitFitAhlawat,en,
B0BX7SOTivY,For me thompson won the race,@bablushah1867,en,
B0BX7SOTivY,Noah Lyles PB 100m 9.79 is fast but no where near any world records.,@johnstephanos1128,en,
B0BX7SOTivY,"Beautiful N. Lyles ❤👍👍👍
Grace and style...",@ennediend2865,fr,
B0BX7SOTivY,9.58. ---  9.63.  --- 9.69.. BOLT.  FOR EVER THE LEGEND...BOLT.,@bluemondaybluemonday9223,en,
B0BX7SOTivY,Gosti qendis ze shpirt,@user-kx8if4vz9n,sq,
B0BX7SOTivY,Noah would be a a huge problem if he fixed his start,@billarabga1055,en,
B0BX7SOTivY,It should  have been declared   a deadheat..Its happened before.,@user-ks9hs7xl6r,en,
B0BX7SOTivY,No,@user-ks9hs7xl6r,no,
R8ytlI2ohS4,Abd bayrak yarışından elendimi?,@neseide5507,tr,cycling
R8ytlI2ohS4,Canada proved that this is a team effort. Same team won silver in Tokyo and 3 of them won Bronze in Rio.,@dimitriskazantzidis7718,en,cycling
R8ytlI2ohS4,Where was Jamaika,@blakcjesus5056,sw,cycling
R8ytlI2ohS4,Nobody can stop the A-Train!!!,@jotaframo,en,cycling
R8ytlI2ohS4,"‘The Americans are flying!’ No, they were terrible… again",@paulblonk5819,en,cycling
R8ytlI2ohS4,Great running really ! 😍,@rosh1045,en,cycling
R8ytlI2ohS4,"In case you didn't notice, Canada won the gold !! 😂",@enverahmet3371,en,cycling
R8ytlI2ohS4,"Hey Noah, did you know that there was a team here possessed by an owl spirit?🦉",@MAAF808,en,cycling
R8ytlI2ohS4,The hatred that Brit commentators have for South Africa has been clear since the   brilliant fifa 2010 World Cup. Its disgusting that South Africa was mentioned once in the race while they were obvious contenders,@happyclappy1805,en,cycling
R8ytlI2ohS4,All the European countries wheel out the Black people for sports events! Where would the athletics world be without people of African descent?!,@happyclappy1805,en,cycling
H3de-HXouDQ,Brittney Griner and  Diana Taurasi are trash,@chriscastillo3842,en,cycling
H3de-HXouDQ,They didn't like that last 3.😂😂😂. Did you hear the Boos?,@cool_cat007smoove3,en,cycling
H3de-HXouDQ,She’s romanian Ionescu 😝 Viva Romania,@mihaivesa7719,ro,cycling
H3de-HXouDQ,Its unfair usa have a man in their team,@spyrosmicha,en,cycling
H3de-HXouDQ,Congratulations to the USA B team,@Woerdoxer,en,cycling
H3de-HXouDQ,"if not for the ref, belgium could have won",@tim99291,en,cycling
H3de-HXouDQ,i see what eurosport did there with that edit on that final usa 3pt shot.,@koopalibrary,en,cycling
H3de-HXouDQ,How boring. Where are the dunks? It looks like they are playing handball. No dribbling. 😂😂😂😂😂,@yannickmatiya907,en,cycling
H3de-HXouDQ,"Let me say something.
How much is there to do with the ""necessary"" victory of a sexualized USA team, with the referees blowing the whistle in their favor? Have you seen the most unfair boxing match in history at this Olympics? 
And now tell me that it is not on the agenda to do well enough to make those teams and athletes win?
Quite suspicious",@jlah3390,en,cycling
H3de-HXouDQ,"DISGUSTING. ONLY TWO WORDS I GONNA TELL YOU. 
CAITLIN CLARK",@jlah3390,en,cycling
os2Jxr-W_uc,She's a ditz.,@kathymc234,en,
os2Jxr-W_uc,Who built that. How do they not know that this will happen everyday?,@stefansYT,en,
os2Jxr-W_uc,That 👃,@chrismitchell4932,en,
os2Jxr-W_uc,Womp womp,@tildenmonae,en,
os2Jxr-W_uc,There was haaland,@godlzzalpha2717,en,
os2Jxr-W_uc,"Ian after knocking over the drink: 
""I'm so sorry 🫤""
* 2 seconds later *
""WHO SPILLED IT🤯😶😱""",@a_very_real_human_being,en,
os2Jxr-W_uc,Where's the next Summer Olympics going to be,@lillybook123,en,
os2Jxr-W_uc,She’s laughing I would have been crying 😭✌️,@Yessir22486,en,
os2Jxr-W_uc,Bro needed a magnet,@shesheperson8558,en,
os2Jxr-W_uc,The samething happens to me tk but it was at my moms graduation,@myah_001,en,
2c-s0kbep7I,Ce mec est imbattable 😅😅😅😅😅😅😅😅😅😅😅,@sistersbourdet,fr,
2c-s0kbep7I,"Le grand Léon, le plus grand champion de tout les temps",@marie-francecusset6451,fr,
2c-s0kbep7I,C normal c un dauphin,@taha-marocain,fr,
2c-s0kbep7I,Superbe athlète notre Leon❤❤❤,@michelputigny4020,fr,
2c-s0kbep7I,Gg Leon,@alicekermel1081,tl,
2c-s0kbep7I,Ressemble à mbappe,@CapyYTB,fr,
2c-s0kbep7I,🤦,@adrienrabiot3624,unknown,
2c-s0kbep7I,On repart pour 4 ans d'anonymat.. les hypocrites regarderont la natation peut être si un français va en finale.... 😂😂,@lherbenestpasplusverteaill1306,fr,
2c-s0kbep7I,Leonnnnn marchanddd est trop fort ❤😊,@MohammedAmine-jm1he,fr,
2c-s0kbep7I,Trop bg,@user-zt8mf5ec1j,vi,
2c-s0kbep7I,Il vit pour les caméras,@Michouirl,fr,
S7cbmWXKan8,This song should be played to America they cause of all the problems in world all wars are down to America.,@dineshkerai,en,cycling
S7cbmWXKan8,Amazing choice 😮,@mihaelajukic1314,en,cycling
S7cbmWXKan8,"Imagine theres no countries, an hour after every country floated down the river 😂",@KevinSmith-wp9qs,en,cycling
S7cbmWXKan8,"You ruined a great video, with that advert at the end. Who's idea was that? Sad.",@abdvs325,en,cycling
S7cbmWXKan8,❤,@andreabarki5514,unknown,cycling
S7cbmWXKan8,Camera man should have washed the rain drops away -.-,@MadeByBTH,en,cycling
S7cbmWXKan8,timeless song...❤,@mgsBicycleO9,no,cycling
S7cbmWXKan8,"J''adore sa voix mais je préférerais la chanson""tous  les cris les sos""...",@besylee7,fr,cycling
S7cbmWXKan8,"It doesn't matter if you're not Greek and don't know any Greek dancing. When this tune comes on and you start dancing, you're Greek! 😂",@mariajukejax9649,en,cycling
S7cbmWXKan8,"This song remember me, that about all the difference we have, all the wars,the hate.....we are all humans. Our biggest strength is humanity. Let's show what's possible.",@fabiand.9948,en,cycling
xcV6317emqg,Noah won let's go USA,@brentmcmillan9374,en,
xcV6317emqg,This shows that Seville just took out Lyles once in their encounter and was outran more than thrice including the most important race,@terrancenyoni-qj2pw,en,
xcV6317emqg,"😂😂😂😂😂
😂😂😂😂😂😢",@nurammirahusna,unknown,
xcV6317emqg,"😅😅😅😂babi
😂😂😂😂",@nurammirahusna,so,
xcV6317emqg,HELOO,@tuongdavidvuhuenguyennhana2232,vi,
xcV6317emqg,"If they both have the same time, how do they determine the winner?",@MarsorryIckuatuna,en,
xcV6317emqg,Among all incompatible one less incompatible wins😂😂,@allisonburger4972,en,
xcV6317emqg,Noah Lyles. 🎉🎉,@owoyemirichardadedamola2812,id,
xcV6317emqg,"Why are people still talking about if Bolt was in the race🤦🏾‍♀️ Bolt is the record holder and the fastest of all times AAAANNNDDD HE HAS RETIRED!! Stop comparing Noah and Kishane to Bolt and let them have their own identity,  moment and place in Track and Field history.

Also, if you are a novice in the rules of Track and Field please just don't comment 🤦🏾‍♀️",@andreabloom7287,en,
xcV6317emqg,"Say is the same time Is a New way to Steel competitions from USA, way don't show the video?they own guy who was speaking said Jamaica won!",@Marcos-ff3ro,en,
xcV6317emqg,If they both ran the same time why didn’t they both get gold ??,@darraghcollins1374,en,
PShoJ76n8P4,"Ma perché per tutta la gara c'è scritto in grafica Balsamo/Guazzini, se Chiara si chiama Consonni?",@tatisakura81,it,cycling
PShoJ76n8P4,"Doveva correre Elisa Balsamo con Vittoria Guazzini, non stava bene e Chiara Consonni l'ha sostituita all'ultimo,  si vede che la grafica è stata informata in ritardo del cambio.",@mauroparrini1780,it,cycling
PShoJ76n8P4,Che commentatori… paura,@edoardocampari05,it,cycling
PShoJ76n8P4,MORALE A 300 MILA VAT,@giorgiograffino3724,hu,cycling
PShoJ76n8P4,La regia non capiva più chi seguire.,@vogliousareilmionome,it,cycling
PShoJ76n8P4,I am absolutely loving the extremely Italian celebration from Consonni at 10:17 🤌🤌🤌,@arnet95,en,cycling
PShoJ76n8P4,"That's the gesture for ""what the fuck did we just do?!?""",@stefanovitali2925,en,cycling
PShoJ76n8P4,Meravigliose! ❤,@gianmariopoggi7781,it,cycling
PShoJ76n8P4,this is such a crazy event so wierd to watch,@jackywatts8262,en,cycling
PShoJ76n8P4,"good to see italy winning with such conventional bikes, helmets and skinsuits as well",@chad1411,en,cycling
PShoJ76n8P4,You mean those Pinarellos with sawtooth tube profiles?,@l.d.t.6327,en,cycling
PShoJ76n8P4,@@l.d.t.6327 lol where were those bikes in this race then?,@chad1411,en,cycling
PShoJ76n8P4,"@@chad1411 AFAIK in this very race, the carbon version. Men raced the 3D printed magnesium version. Why the lol, are you under 18?",@l.d.t.6327,en,cycling
PShoJ76n8P4,"@@l.d.t.6327  lol, firstly this was the women's Madison which I commented on, not the men's, and as stated they raced on relatively conventional Pinarellos. secondly the Italian men also raced on these same Pinarellos in the Madison without the sawtooth additions that you were talking about. the 'lol' was for how standard it is for people to come on the internet to make misinformed comments. not sure what my age has to do with this?",@chad1411,en,cycling
PShoJ76n8P4,"@@chad1411 everything I read indicates the 2024 Olympic track pinarellos are offshoots from the hour record bike, with carbon for women, 3D printed magnesium for men in eg the team pursuit and maybe carbon for men in individual numbers / omnium, sporting the sawtooth feature on several tubes. They also have new bar / stem combos. Pinarello said they don’t see aero benefits in the Hope design with widened forks after extensive research. So yes the bikes seem to be conventional in design, but they aren’t price-wise, and are based on R&D costs that are in the same ballpark as the competition.
So in response to your pedantic latest response: 
1. I was talking about the  women madison as well;

2. The Bolide HR C  is constructed from carbon fibre, though shares the same design as the Bolide F HR 3D;

3. I'm not sure why you mention the standard of 'people to come on the internet to make misinformed comments' or maybe you're talking about yourself?

4. Your mental age / lol reaction indicates something below 18.",@l.d.t.6327,en,cycling
