video_id,comment,author,language,sport
FHdsCeB2g6w,magnifiquement de la daube,@yoannguillerm6411,fr,
FHdsCeB2g6w,Nul,@jeanmarc6437,ro,
FHdsCeB2g6w,N’on,@GabMaker,et,
dvs2xFatVxo,Shacarri Richardson the fastest ❤,@haanakotta,en,cycling
dvs2xFatVxo,Great gorgeous girl... Keep it up🎉,@TheKhunda,af,cycling
dvs2xFatVxo,Sha 'Carrie Richardson as sweet and powerful ❤❤❤❤,@anamontesmendez2499,en,cycling
dvs2xFatVxo,Oh Sha ❤,@run89run89,so,cycling
dvs2xFatVxo,"Shes the most beautiful , the most sexy the most stunning woman athlete in this 🌍. Respect , Respect , Respect",@kangnal,en,cycling
dvs2xFatVxo,Wow!! What an icon!!,@thedabbinunicorn5432,en,cycling
dvs2xFatVxo,Bellissime bravissime❤❤,@stefanopallini814,it,cycling
dvs2xFatVxo,Lot's of admiration for you!🎉,@nicoletamunteanu4613,en,cycling
dvs2xFatVxo,الهی ❤قربون چشمهای خوشگلت ک اشک هات جاری شده❤,@HamidSoheili-eo4cs,fa,cycling
dvs2xFatVxo,Bravissime❤,@p.i9119,fi,cycling
zzn5LcOhbZs,"Wow,ive seen them do alot with the bowl at Lucas Oil stadium.. i worked the games and events there for 8yrs..
but that pool was epic✨",@annedavis6090,en,
zzn5LcOhbZs,"Such a dark nation of sportsmen people only in America nowhere else are there so many stupid ""people""💩🤡
And it's really sad that Australians don't even make hundreds anymore🙄🤡",@tomnsx5418,en,
zzn5LcOhbZs,Being high fived be Mckeown or any Olympic swimmer would make ur day,@sky2213,en,
zzn5LcOhbZs,How funny!,@dragontamer6631,cy,
zzn5LcOhbZs,Суки аглосак ы,@kubanychmyrzakanov354,ru,
zzn5LcOhbZs,❤❤,@merrybetisty7905,unknown,
zzn5LcOhbZs,so cute im gonna cry❤😢,@saramakesvideos,it,
zzn5LcOhbZs,Austrália from Brasil 😊❤,@FãclubMollieOcallaghan,pt,
zzn5LcOhbZs,HEHE ❤😊,@FãclubMollieOcallaghan,vi,
zzn5LcOhbZs,Winter jacket and gloves???,@___beyondhorizon4664,da,
zzn5LcOhbZs,To keep the body warm as long as possible before swimming.,@manyadiptam5544,en,
eOSxn-j3fRU,Yessssss🎉🎉🎉❤❤❤,@michelevillalba7788,fi,
eOSxn-j3fRU,Pure luck,@saascarlson5597,ro,
eOSxn-j3fRU,Yahhhh Gabby,@tagodard,so,
eOSxn-j3fRU,YAAAAY!!...Olympians!!💥☺️💯,@lorjack562,en,
eOSxn-j3fRU,❤❤❤❤ cool moment,@EbonyAE88,it,
eOSxn-j3fRU,Wowww!!! What a moment🎉🎉🎉,@nicagwinn2002,en,
eOSxn-j3fRU,Wooow,@hillarysantana1133,so,
eOSxn-j3fRU,Luckyyy,@Bremojica,cs,
eOSxn-j3fRU,That’s so cool!,@EveZubelvitskiy,en,
M5LugwmAo3Q,Esaltato,@1010andrea1010,fi,cycling
M5LugwmAo3Q,Un ridicolo,@simonemartinelli5780,it,cycling
M5LugwmAo3Q,Clown,@sirraion9654,en,cycling
M5LugwmAo3Q,That should be a Meme as soon as Trump has lost the election.,@tantemitzi6781,en,cycling
M5LugwmAo3Q,lol what a clown,@s1mphuntr,en,cycling
M5LugwmAo3Q,And then he went on to fall at the 2nd hurdle...,@carlkontermann5637,en,cycling
M5LugwmAo3Q,Until an hour before he was in hospital... a miracle that he participated.,@thearchitect0612,en,cycling
M5LugwmAo3Q,"Ehi ehi questa musica l'ho già sentita,è un classico",@amedeodoni08111,it,cycling
M5LugwmAo3Q,"Don't spoil energy, man!",,no,cycling
M5LugwmAo3Q,Fai troppe mosse.,@leonardo718,it,cycling
M5LugwmAo3Q,"Mi piace tantissimo quando fa il suo lavoro di atleta (fortissimo!),  molto meno quando fa l' attore esaltato.",@fabioz.8187,it,cycling
M5LugwmAo3Q,Mi fa ridere sono d’accordo,@simonemartinelli5780,it,cycling
ARKV196oy_g,Nadal ist einfach Nadal.,@norbertszoke999,de,tennis
ARKV196oy_g,Loved this partnership,@sylviaandreou5350,en,tennis
ARKV196oy_g,Ohhhhhh.,@toitontao,vi,tennis
ARKV196oy_g,Vamosss!!!....a casa!!!!!😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@giulianobiaggi213,pt,tennis
ARKV196oy_g,What a man😮👏🏻👏🏻👏🏻👏🏻🥰,@user-rg8jk4mj7i,en,tennis
ARKV196oy_g,Hè does it in his sleep,@yvonnemulder9038,nl,tennis
ARKV196oy_g,"Nadal, ein wirklich super Typ und immer sehr sympathisch gegenüber den Zuschauern und seinen Fans! Alles Gute für Nadal!!!
All the best for Himmel!!!
Bye",@jorgronn1342,de,tennis
XbfraKkipS8,And Liu Xiangs OR remains unbeaten 20 years on,@OtakuLogan2017,en,cycling
XbfraKkipS8,Eurosport you have ruined olympics. Show the damn results.,@asadm9522,en,cycling
XbfraKkipS8,"It is wrong that 3 athlets fr Jamaica, 3 fr USA in the final. 1 fr Asia, 1 european. Other countries have also right to be in the final!",@saulepetersson206,en,cycling
XbfraKkipS8,"Horrible edition of the videos. Some highlights are super short with no results and celebration, while others super long. Copyrights have ruined everything in the long run",@distritodisfruta8201,en,cycling
XbfraKkipS8,00:31 is that a JOJO REFERENCE?,@rindar1,en,cycling
XbfraKkipS8,I love Flamingo's shorts. Congratulations ✨,@ewad8727,en,cycling
XbfraKkipS8,"¡LLOPIS 🇪🇸🏃‍➡️💪 ya estás INSTALADO en la ELITE!
AHORA comienza lo COMPLICADO...¡MANTENERSE!",@franciscosalazarbueno542,es,cycling
XbfraKkipS8,Who is she?,@canbarut8310,en,cycling
XbfraKkipS8,Hey EuroSprts! Wait for the result table at the end!,,en,cycling
XbfraKkipS8,U S A !!! U S A !!! U S A !!!,@teodorsuditu6800,hu,cycling
_Z8vIJ8uvX0,Congratulations 🎉❤🎉❤🎉❤🎉,@KatalinBara-ho3pt,en,cycling
_Z8vIJ8uvX0,Feliz  y  contenta Simone Biles. Bravo❤,@Quator27,es,cycling
RPZASr1LiFA,Oui il y a trois légende du sport et un pauvre type,@Cuisto.breton,fr,
RPZASr1LiFA,"C batum qui salue des fans 
Et pas l'inverse sauf pour Henry",@GuillaumeBresse,fr,
RPZASr1LiFA,"J'aime bien le regard de Thierry Henry. C'est le regard d un joueur, le même quand il était sur le terrain ! Il est resté lui-même! ❤",@ArmelDavid,fr,
RPZASr1LiFA,"Omar  sy je ne peut pas l'encadrer, par contre beaucoup de respect pour Riner et henry!ah mince ils sont de couleur,donc on dit quoi je suis facho ou pas? Arrêtez, avec ca on peu ne pas aimé une personne,sans s'occuper de sa couleur de peau et dénoncé aussi dans ce cas l'anti blanc,alors et vous serez crédible!!",@juan-salvadorlloret7286,fr,
RPZASr1LiFA,Ils auraient pu lui serrer de la main gauche,@romp6441,fr,
RPZASr1LiFA,"La pleurniche des commentaires sur Omar Sy 😂 Les français vous n'aimez pas la critique à votre encontre, mais quand il s'agit des autres... Omar a raison et il est intouchable",@ydsmymusic,fr,
RPZASr1LiFA,Pourquoi il y a un green card au mileu des legende ?,@greyfox623,fr,
RPZASr1LiFA,Six légendes et un homme très riches lol,@socios64,fr,
RPZASr1LiFA,"Nicolas Batum salué par ""des légendes""... Heeeuuu, vous parlez également d'Omar Sy !??? 😂🙄😤",@fred1630,fr,
RPZASr1LiFA,"Tout ses films et series ,boycott et pouce en bas.il va comprendre qu' il faut la fermer .on avait eu l' ingenieur yannick noah avant lui .meme cerveau de moineau que le omar",@gerald6060,fr,
mSuCwvjRzsE,the goat,@MarlonBlackwood-wk4jt,en,
mSuCwvjRzsE,Great commentary 😅,@victorngando2671,en,
mSuCwvjRzsE,Magnificent 👍👍👍,@davidspencer8233,fr,
mSuCwvjRzsE,Congrats to the other athletes for battling it out for the other positions. Number 1 was by default reserved for the GOAT. Congrats legend & heroine Kipyegon.,@dennisny6439,en,
mSuCwvjRzsE,"Well done sister , what a historic moment  but that fall is unAfrican , makes your family especially brothers and father very uncomfortable . Let's not see it again .",@khaya292,en,
mSuCwvjRzsE,Wow.,@francisnguyen6349,pl,
mSuCwvjRzsE,These Kenyans are a special breed ❤,@Rigel-fo4ye,en,
mSuCwvjRzsE,🇰🇪🇰🇪👌🙏,@Moody-qz9zg,unknown,
mSuCwvjRzsE,Her name is FAITH,@errolbailey2308,nl,
mSuCwvjRzsE,The cameraman is a proud Kenyan🇰🇪 too.. Hakuna matata!😅,@otungalarry951,id,
2-0W4qsc3Vw,"Such a great and memorable act! It was my favourite moment of the ceremony! that silver-clad horse and its masked rider galloping swiftly through the darkness of the River Seine to deliver the Olympic flag accompanied by this mesmerising soundtrack and legendary images from previous Olympic Games...

I might have mixed feelings with the other performances of opening ceremony, but this one in specific was so memorable to me, such an unique and iconic performance that I hope, goes down in history as one of the most majestic moments of an Olympic opening ceremony!

Thank you, thank you, thank you so much for uploading this, thank you for all the effort it took you to find, isolate and upload this track, I was looking for it since I heard it for first time during the ceremony",@predatorjunglehunter7332,en,
2-0W4qsc3Vw,"The only way I could upload a verison was through TikTok; the link below. It too was my favorite part of the entire ceremoney, really inspiring and wonderfully captured so many great moments in Olympic history. It does come off a little more frenetic on TikTok but at least it's still up. Enjoy! https://www.tiktok.com/@mrbravo365/video/7398955560965573918",@mrbravo365,en,
2-0W4qsc3Vw,"We like controversies in France, this is how you remember things. The ceremony was a patchwork with so many unforgettable things you won't ever get in a stadium. I had goosebumps and tears during so many parts of the show..rain pouring on us. Magic",@aquamich129,en,
2-0W4qsc3Vw,@@mrbravo365why does this sound like something u play in church,@faiththomas1749,en,
2-0W4qsc3Vw,@@faiththomas1749 coz the usage of organ at the beginning,@predatorjunglehunter7332,en,
2-0W4qsc3Vw,Have you found a video showing that montage from the opening ceremony of the horse with all the past Olympic moments?,@gracecrockett334,en,
2-0W4qsc3Vw,Musique magnifique et magnifique bien adaptée à ces fabuleux jeux olympiques 2024. J'adore ❤❤❤❤,@annefuentes3299,fr,
2-0W4qsc3Vw,"It's not ""Parade"" but ""Higher""",@fabien3672,en,
2-0W4qsc3Vw,Lewis Thomas Lee Larry Williams Thomas,@RebeccaChaney-z5o,en,
2-0W4qsc3Vw,Thank you to France for adding this as motivation music for when I exercise!,@YeetemUpper,en,
2-0W4qsc3Vw,🇨🇵 On est vraiment fière du thème. Merci encore pour ce thème personnellement qui m'a marqué.,@Nirvada,fr,
2-0W4qsc3Vw,I'm sure some people are on their treadmills amping up the speed with this music.,@ariccua6101,en,
2-0W4qsc3Vw,Me too,@kascnef,en,
2-0W4qsc3Vw,I was riding my bike with this song and I felt glorious 🤩 🚲,@-Diana_anaiD-,en,
2-0W4qsc3Vw,"People can say whatever they want but for me it was one of the best ceremony ever, truly innovative et very spectacular",@passllo,en,
2-0W4qsc3Vw,Paris 2024 = meilleurs jeux au monde,@jeandelaunay-hv6kr,fr,
2-0W4qsc3Vw,"J'ai entendu dire que même les Américains ont admis que ""JO France 2024"" avait mis la barre très haute🙋‍♂️😉",@plx1765,fr,
2-0W4qsc3Vw,Temazo,@ezequielar273,hu,
BgsuwbKP52Y,Please next part,@user-oy2yn5tp2h,ro,
BgsuwbKP52Y,"Credit goes to kurtha guys mother❌
Yellow chappal and the kurtha guys face ✅✅✅
Even the 🥇 in yellow colour 😂😂😂😂",@user-le4qw7hb6y,en,
BgsuwbKP52Y,On the first thought I thought you guys on the real Olympic when she is your mother said just bending harvest then I saw that she was throwing a slippery or a chappal I was laughing that and I sure to my brother this video and he sure that can't stop laughing and missile have allowence to record and send you that video I can send you that but I don't have any that I don't have anything no that's why I can't send you anything 😂😂,@user-le4qw7hb6y,en,
BgsuwbKP52Y,Kheekhee,@nagarathna1240,nl,
BgsuwbKP52Y,Hhahahahahaja,@nagarathna1240,so,
BgsuwbKP52Y,Indian son is watching kurta guy,@anamnirmala6976,id,
BgsuwbKP52Y,India is very proud,@shamshi17,en,
BgsuwbKP52Y,The Obsession of yellow slipper never  ends😂,@srivishva2324,en,
BgsuwbKP52Y,😂😂,@srivishva2324,unknown,
BgsuwbKP52Y,When is part 2going to come😢😢😢😢😢,@TheGeeta2606,en,
taw7ZTqVUng,"Mondo e' da 6.35 almeno, e lo sa benissimo. Giustamente avanza di un centimetro alla volta, e fa benissimo!!!!!!!!!!!!!!!",@loutiscrive,it,cycling
taw7ZTqVUng,Duplantis top,@TinaDimaio-d1u,en,cycling
taw7ZTqVUng,Fy,@AntiGod666,no,cycling
taw7ZTqVUng,"Congratulations Mondo! 
From Sweden 🇸🇪",@peterh.1521,en,cycling
taw7ZTqVUng,FY,@AntiGod666,de,cycling
taw7ZTqVUng,"@@AntiGod666 Financial Year, okay, but irrelevant to pole vault.😄",@peterh.1521,en,cycling
taw7ZTqVUng,I russi invece di andare alle olimpiadi è giusto vadano in guerra ringraziando putin,@paolofolletti4049,it,cycling
taw7ZTqVUng,Which is the limits today of Duplantis ? 6.30 😁.. He seems every time effortless,@flowers42195,en,cycling
taw7ZTqVUng,Senza la Russia le olimpiadi NON valgono un cazzo.,@ad8539,it,cycling
taw7ZTqVUng,"Il cio è come l'OMS ed altre organizzazioni simili,per non dire della wada o come minchia di chiama, tutto sotto controllo Usa che peraltro stanno facendo una discreta figura di merda, al pari della sindaca di Parigi....",@stefanocuci6889,it,cycling
taw7ZTqVUng,NICE COLLAGE !!,@teodorsuditu6800,vi,cycling
taw7ZTqVUng,duplantis is a phenomenal guy he did impossible tonight congratulations to sweden 🇸🇪,@pezzandre1973,en,cycling
taw7ZTqVUng,هل هو إبن عمك ؟؟ إنك أرخص من الملح...,@AntiGod666,ar,cycling
taw7ZTqVUng,I was there!,@paultester8672,en,cycling
ufvcbMNixec,Steeple chase - the toughest and riskiest race of all. How often do they break or fracture their wrists and ankles or bruise their ribs after falling at hurdles through fatigue?,@paulgovan3507,en,cycling
ufvcbMNixec,Girma fell in a rather comical fashion 😅😅,@kitcarsonscout7737,en,cycling
ufvcbMNixec,El bakkali manshallah congratulations from somalia 🇸🇴,@mustafaahmed4035,en,cycling
ufvcbMNixec,The American runner was the surprise of the race. He was an underdog and did well to win the silver.Congratulations el bakali🇲🇦,@Aziz888-A,en,cycling
ufvcbMNixec,"I wonder why our Ezekiel Kemboi,C Kipruto aren't in this race ?",@benjaminmumo1492,en,cycling
ufvcbMNixec,The new hicham garouch❤,@MohamedMoussaoui-wg5gq,en,cycling
ufvcbMNixec,الحمد لله,@redouan7806,ar,cycling
ufvcbMNixec,Amazing race,@lucanthunder,hr,cycling
ufvcbMNixec,🎉,@Mohammed_bentaleb94,unknown,cycling
ufvcbMNixec,"Congratulations from Sarajevo,Bosnia and Herzegovina.",@mrgreenclon,en,cycling
NPnZHrunaFI,This video can’t be uploaded in Australia.❤❤,@user-vg3zo7cd1v,en,
NPnZHrunaFI,لئون ماراشاند❤❤❤🎉🎉🎉,@SMood-k3c,fa,
NPnZHrunaFI,🎉🎉🎉❤❤ لعون مارشاند,@SMood-k3c,fa,
NPnZHrunaFI,Love him 💯🤩,@AlmaBlossom-w9d,sq,
NPnZHrunaFI,I admire so much all the athletes no matter where they are from since I was a kids. The Olympics is one of the most joyful things I can enjoy to watch on screen in my whole life.,@manuelcalderon5863,en,
NPnZHrunaFI,"Congratulations to team France winner's,Marchand for his best swimmer's In Paris Olympics swimming arena At Paris 2024 Olympics games🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆👏👏👏👏👏👏👏 👏👏👏👏👏👏👏👏👏👏👏😂!",@AndyTeo-ng1je,en,
NPnZHrunaFI,Leon Marchand notre héros des Jeux Olympiques de Paris 2024 Bravo Leon pour toutes tes médailles remportées quatre médailles d Or et une médaille de Bronze en équipe on t aime Leon Marchand tu es incroyable merci pour le bonheur que tu nous a apporter bravo et MERCI 🙏,@rejanebenguigui2378,fr,
NPnZHrunaFI,Amazing performance! 😎👌,@binoymathew246,it,
NPnZHrunaFI,🎉❤..bravo at felitations.. a Star is born..the making of one time great in the world.. ride 0n bro..,@Ibrashah1959,en,
NPnZHrunaFI,R7hjetndhso,@Mylzfortnite,sq,
TIaBi6DOyq4,We all know what we know😅,@user-ws3hf2xd9r,en,
TIaBi6DOyq4,Patriot Snoop😊,@ennediend2865,en,
TIaBi6DOyq4,AMERICA IS BACK🇺🇲💪,@ennediend2865,en,
TIaBi6DOyq4,Snoop is on drugs❤,@lucylovic,af,
TIaBi6DOyq4,They should of both got a gold ...5/1000s of a second. BS. Some should complain. I thought the Jamacian won.,@lucylovic,en,
TIaBi6DOyq4,"Bhai , wo black shirt wall to noah lyles nikla",@adarshhatai1411,en,
TIaBi6DOyq4,Yesss,@qwerty7761,fi,
TIaBi6DOyq4,Better' is Jamaica runner may be best luck lyes win medal may be this is last gold for lyes😢😢😢😢,@jebasjebas6140,en,
TIaBi6DOyq4,Hepsine madalya verilmeli 😂😂😂😂😂,@Transformation9,tr,
TIaBi6DOyq4,By this technology American will win... because all technical judges are american 🐶,@KaushalKumar-yk9rs,en,
FF6CtDWvEZg,"I just wanna clear up, that the *only* dressage test that’s actually choreographed to music is the freestyle which you have to qualify for - the first test (qualification round) you do is the same for everyone. The free style test is where riders have required movements and they can come up with the format + music, unlike the first test which you follow the chosen movements ie. do a canter half pass from G to M, then do a flying change past M etc etc… 

And unlike figure skating/ dance the music is always added after the choreography is set! Because it’s just to enhance the visuals it’s not actually supposed to be a dance. And also the music is chosen very specifically! We look at the beat of the gait, for example the trot is 2 beats & each horse has a unique BPM so if it’s like 100BPM we search up 100BPM songs and it’ll be almost impossible to be off time with the music!",@johnnyyy1111,en,equestrian
FF6CtDWvEZg,"Also I’m just knit picking because I like yapping but in showjumping (which the height is at 1.60m) you can also get penalties for a foot in the water & a refusal! all you have to do is go clear (avoid all penalties) and you’ll go into the jump off, it’s not really about having ties as there’s usually 10+ people making it into the rounds but the jump off is about going clear and being fast

Also in eventing the goal is to have the lowest possible score - in dressage Laura collett just made a new Olympic record of having JUST 17.5 penalties (each dressage movement is rated from 0-10), showjumping is rated the same and so is cross country (avoid penalties/ go clear. The time doesn’t matter aslong as it’s within the time)",@johnnyyy1111,en,equestrian
FF6CtDWvEZg,Wrong.,@nicolewheeler8076,tl,equestrian
FF6CtDWvEZg,"Wrong how? Genuinely asking here, haha!",@St4r.b4ttz,en,equestrian
FF6CtDWvEZg,"as an equestrian, nothing is wrong",@Lauren_eq,en,equestrian
FF6CtDWvEZg,"@@Lauren_eq oh, okay! I didn’t know and was wondering why they commented that haha- I really want to start lessons when I have enough money and get into show jumping! I love horses <333",@St4r.b4ttz,en,equestrian
